site,array,site_name,assembly_name,assembly_type,instrument_class,instrument_name,instrument_model,mindepth,maxdepth,node,method,stream
GS01SUMO,Global Southern Ocean,Apex Surface Mooring,Mooring Riser,midwater,phsen,Seawater pH (20 meters),SAMI-pH- inductive,20.0,20.0,RII11,telemetered,phsen_abcdef_imodem_instrument
GS01SUMO,Global Southern Ocean,Apex Surface Mooring,Mooring Riser,midwater,phsen,Seawater pH (100 meters),SAMI-pH- inductive,100.0,100.0,RII11,recovered_host,phsen_abcdef_imodem_instrument_recovered
GS01SUMO,Global Southern Ocean,Apex Surface Mooring,Mooring Riser,midwater,phsen,Seawater pH (100 meters),SAMI-pH- inductive,100.0,100.0,RII11,recovered_inst,phsen_abcdef_instrument
GS01SUMO,Global Southern Ocean,Apex Surface Mooring,Mooring Riser,midwater,phsen,Seawater pH (100 meters),SAMI-pH- inductive,100.0,100.0,RII11,telemetered,phsen_abcdef_imodem_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,160 m Subsurface Sphere,midwater,ctdmo,CTD,SBE 37IM,164.0,164.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,160 m Subsurface Sphere,midwater,ctdmo,CTD,SBE 37IM,164.0,164.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,160 m Subsurface Sphere,midwater,ctdmo,CTD,SBE 37IM,164.0,164.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Upper,profiler,flord,2-Wavelength Fluorometer,FLBBRTD,310.0,2373.0,WFP02,recovered_wfp,flord_l_wfp_instrument_recovered
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Upper,profiler,flord,2-Wavelength Fluorometer,FLBBRTD,310.0,2373.0,WFP02,telemetered,flord_l_wfp_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Upper,profiler,dosta,Dissolved Oxygen,Optode 4330,310.0,2373.0,WFP02,recovered_wfp,dosta_ln_wfp_instrument_recovered
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Upper,profiler,dosta,Dissolved Oxygen,Optode 4330,310.0,2373.0,WFP02,telemetered,dosta_ln_wfp_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Upper,profiler,ctdpf,CTD,SBE 52MP,310.0,2373.0,WFP02,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Upper,profiler,ctdpf,CTD,SBE 52MP,310.0,2373.0,WFP02,telemetered,ctdpf_ckl_wfp_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Upper,profiler,vel3d,3-D Single Point Velocity Meter,ACM-Plus,310.0,2373.0,WFP02,recovered_wfp,vel3d_l_wfp_instrument_recovered
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Upper,profiler,vel3d,3-D Single Point Velocity Meter,ACM-Plus,310.0,2373.0,WFP02,telemetered,vel3d_l_wfp_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Lower,profiler,flord,2-Wavelength Fluorometer,FLBBRTD,2100.0,4623.0,WFP03,recovered_wfp,flord_l_wfp_instrument_recovered
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Lower,profiler,flord,2-Wavelength Fluorometer,FLBBRTD,2100.0,4623.0,WFP03,telemetered,flord_l_wfp_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Lower,profiler,dosta,Dissolved Oxygen,Optode 4330,2100.0,4623.0,WFP03,recovered_wfp,dosta_ln_wfp_instrument_recovered
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Lower,profiler,dosta,Dissolved Oxygen,Optode 4330,2100.0,4623.0,WFP03,telemetered,dosta_ln_wfp_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Lower,profiler,ctdpf,CTD,SBE 52MP,2100.0,4623.0,WFP03,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Lower,profiler,ctdpf,CTD,SBE 52MP,2100.0,4623.0,WFP03,telemetered,ctdpf_ckl_wfp_instrument
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Lower,profiler,vel3d,3-D Single Point Velocity Meter,ACM-Plus,2100.0,4623.0,WFP03,recovered_wfp,vel3d_l_wfp_instrument_recovered
GS02HYPM,Global Southern Ocean,Apex Profiler Mooring,Global Wire-Following Profiler Lower,profiler,vel3d,3-D Single Point Velocity Meter,ACM-Plus,2100.0,4623.0,WFP03,telemetered,vel3d_l_wfp_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,30 m Subsurface Sphere,midwater,dosta,Dissolved Oxygen,Optode 4831,30.0,30.0,RIS01,recovered_host,dosta_abcdjm_sio_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,30 m Subsurface Sphere,midwater,dosta,Dissolved Oxygen,Optode 4831,30.0,30.0,RIS01,telemetered,dosta_abcdjm_sio_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,30 m Subsurface Sphere,midwater,phsen,Seawater pH,SAMI-pH,30.0,30.0,RIS01,recovered_host,phsen_abcdef_imodem_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,30 m Subsurface Sphere,midwater,phsen,Seawater pH,SAMI-pH,30.0,30.0,RIS01,recovered_inst,phsen_abcdef_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,30 m Subsurface Sphere,midwater,phsen,Seawater pH,SAMI-pH,30.0,30.0,RIS01,telemetered,phsen_abcdef_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,30 m Subsurface Sphere,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,30.0,30.0,RIS01,recovered_host,flort_sample
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,30 m Subsurface Sphere,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,30.0,30.0,RIS01,telemetered,flort_sample
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Sentinel 75khz - inductive,500.0,500.0,RIM01,recovered_host,adcps_jln_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Sentinel 75khz - inductive,500.0,500.0,RIM01,recovered_inst,adcp_velocity_earth
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Sentinel 75khz - inductive,500.0,500.0,RIM01,telemetered,adcps_jln_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (30 meters),SBE 37IM,30.0,30.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (30 meters),SBE 37IM,30.0,30.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (30 meters),SBE 37IM,30.0,30.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (40 meters),SBE 37IM,40.0,40.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (40 meters),SBE 37IM,40.0,40.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (40 meters),SBE 37IM,40.0,40.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (60 meters),SBE 37IM,60.0,60.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (60 meters),SBE 37IM,60.0,60.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (60 meters),SBE 37IM,60.0,60.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (90 meters),SBE 37IM,90.0,90.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (90 meters),SBE 37IM,90.0,90.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (90 meters),SBE 37IM,90.0,90.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (130 meters),SBE 37IM,130.0,130.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (130 meters),SBE 37IM,130.0,130.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (130 meters),SBE 37IM,130.0,130.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (180 meters),SBE 37IM,180.0,180.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (180 meters),SBE 37IM,180.0,180.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (180 meters),SBE 37IM,180.0,180.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (250 meters),SBE 37IM,250.0,250.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (250 meters),SBE 37IM,250.0,250.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (250 meters),SBE 37IM,250.0,250.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (350 meters),SBE 37IM,350.0,350.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (350 meters),SBE 37IM,350.0,350.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (350 meters),SBE 37IM,350.0,350.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (500 meters),SBE 37IM,500.0,500.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (500 meters),SBE 37IM,500.0,500.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (500 meters),SBE 37IM,500.0,500.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (750 meters),SBE 37IM,750.0,750.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (750 meters),SBE 37IM,750.0,750.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (750 meters),SBE 37IM,750.0,750.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (1000 meters),SBE 37IM,1000.0,1000.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (1000 meters),SBE 37IM,1000.0,1000.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (1000 meters),SBE 37IM,1000.0,1000.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (1500 meters),SBE 37IM,1500.0,1500.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (1500 meters),SBE 37IM,1500.0,1500.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMA,Global Southern Ocean,Flanking Subsurface Mooring A,Mooring Riser,midwater,ctdmo,CTD (1500 meters),SBE 37IM,1500.0,1500.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,30 m Subsurface Sphere,midwater,dosta,Dissolved Oxygen,Optode 4831,30.0,30.0,RIS01,recovered_host,dosta_abcdjm_sio_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,30 m Subsurface Sphere,midwater,dosta,Dissolved Oxygen,Optode 4831,30.0,30.0,RIS01,telemetered,dosta_abcdjm_sio_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,30 m Subsurface Sphere,midwater,phsen,Seawater pH,SAMI-pH,30.0,30.0,RIS01,recovered_host,phsen_abcdef_imodem_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,30 m Subsurface Sphere,midwater,phsen,Seawater pH,SAMI-pH,30.0,30.0,RIS01,recovered_inst,phsen_abcdef_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,30 m Subsurface Sphere,midwater,phsen,Seawater pH,SAMI-pH,30.0,30.0,RIS01,telemetered,phsen_abcdef_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,30 m Subsurface Sphere,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,30.0,30.0,RIS01,recovered_host,flort_sample
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,30 m Subsurface Sphere,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,30.0,30.0,RIS01,telemetered,flort_sample
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Sentinel 75khz - inductive,500.0,500.0,RIM01,recovered_host,adcps_jln_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Sentinel 75khz - inductive,500.0,500.0,RIM01,recovered_inst,adcp_velocity_earth
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Sentinel 75khz - inductive,500.0,500.0,RIM01,telemetered,adcps_jln_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (30 meters),SBE 37IM,30.0,30.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (30 meters),SBE 37IM,30.0,30.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (30 meters),SBE 37IM,30.0,30.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (40 meters),SBE 37IM,40.0,40.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (40 meters),SBE 37IM,40.0,40.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (40 meters),SBE 37IM,40.0,40.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (60 meters),SBE 37IM,60.0,60.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (60 meters),SBE 37IM,60.0,60.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (60 meters),SBE 37IM,60.0,60.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (90 meters),SBE 37IM,90.0,90.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (90 meters),SBE 37IM,90.0,90.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (90 meters),SBE 37IM,90.0,90.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (130 meters),SBE 37IM,130.0,130.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (130 meters),SBE 37IM,130.0,130.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (130 meters),SBE 37IM,130.0,130.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (180 meters),SBE 37IM,180.0,180.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (180 meters),SBE 37IM,180.0,180.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (180 meters),SBE 37IM,180.0,180.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (250 meters),SBE 37IM,250.0,250.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (250 meters),SBE 37IM,250.0,250.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (250 meters),SBE 37IM,250.0,250.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (350 meters),SBE 37IM,350.0,350.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (350 meters),SBE 37IM,350.0,350.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (350 meters),SBE 37IM,350.0,350.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (500 meters),SBE 37IM,500.0,500.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (500 meters),SBE 37IM,500.0,500.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (500 meters),SBE 37IM,500.0,500.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (750 meters),SBE 37IM,750.0,750.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (750 meters),SBE 37IM,750.0,750.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (750 meters),SBE 37IM,750.0,750.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (1000 meters),SBE 37IM,1000.0,1000.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (1000 meters),SBE 37IM,1000.0,1000.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (1000 meters),SBE 37IM,1000.0,1000.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (1500 meters),SBE 37IM,1500.0,1500.0,RIM01,recovered_host,ctdmo_ghqr_sio_mule_instrument
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (1500 meters),SBE 37IM,1500.0,1500.0,RIM01,recovered_inst,ctdmo_ghqr_instrument_recovered
GS03FLMB,Global Southern Ocean,Flanking Subsurface Mooring B,Mooring Riser,midwater,ctdmo,CTD (1500 meters),SBE 37IM,1500.0,1500.0,RIM01,telemetered,ctdmo_ghqr_sio_mule_instrument
GS05MOAS,Global Southern Ocean,Mobile Assets,Open Ocean Glider 484,glider,flord,2-Wavelength Fluorometer,ECO Puck FLBB-SLC,0.0,1000.0,GL484,telemetered,flord_m_glider_instrument
